w_geocode,C000,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,SE01,SE02,SE03,tract_geoid,fips_code
240054050001061,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,24005405000,24005
240054050001063,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24005405000,24005
240054050001064,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,2,3,24005405000,24005
240054050001065,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,24005405000,24005
240054050001066,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,24005405000,24005
240054050001067,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,24005405000,24005
240054050002000,8,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,5,0,3,24005405000,24005
240054050002001,17,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,2,6,9,24005405000,24005
240054050002005,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24005405000,24005
240054050002007,53,0,0,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,13,35,24005405000,24005
240054050002009,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,24005405000,24005
240054050002010,15,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,7,24005405000,24005
240054050002013,11,0,0,0,8,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,3,6,24005405000,24005
240054050002015,24,2,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,6,0,6,0,6,13,5,24005405000,24005
240054050002016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24005405000,24005
240054050002019,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,24005405000,24005
240054050002023,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,24005405000,24005
240054050002025,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,17,2,0,24005405000,24005
240054050002026,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,24005405000,24005
240054050002027,8,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,24005405000,24005
240054050002028,12,0,0,0,3,0,0,0,0,0,0,0,3,0,2,0,0,0,0,4,0,6,4,2,24005405000,24005
240054050002029,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,2,2,24005405000,24005
240054050002032,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,24005405000,24005
240054050002033,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,24005405000,24005
240054050002035,26,5,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,7,4,15,24005405000,24005
240054050002037,21,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,2,24005405000,24005
240054050002040,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,1,24005405000,24005
240054060001000,10,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,24005406000,24005
240054060001001,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,3,24005406000,24005
240054060001002,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,24005406000,24005
240054060001003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24005406000,24005
240054060001008,51,41,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,25,16,24005406000,24005
240054060001009,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,3,24005406000,24005
240054060001011,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24005406000,24005
240054060001014,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,3,3,2,24005406000,24005
240054060001017,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,24005406000,24005
240054060001018,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24005406000,24005
240054060001021,18,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,10,24005406000,24005
240054060001022,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24005406000,24005
240054060001026,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24005406000,24005
240054060001027,37,0,0,0,0,0,0,9,0,0,0,0,20,0,0,0,0,0,6,2,0,22,12,3,24005406000,24005
240054060001028,56,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,6,32,18,24005406000,24005
240054060001032,5,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,24005406000,24005
240054060001037,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,24005406000,24005
240054060001038,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24005406000,24005
240054060002001,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,24005406000,24005
240054060002002,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,24005406000,24005
240054060002003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24005406000,24005
240054060002004,27,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,10,10,24005406000,24005
240054060002006,10,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,5,2,3,24005406000,24005
240054060002007,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,24005406000,24005
240054060002008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0,24005406000,24005
240054060002010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,24005406000,24005
240054060002015,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,4,1,24005406000,24005
240054060002016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,4,2,24005406000,24005
240054060002022,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,24005406000,24005
240054060002024,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,24005406000,24005
240054060002025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,24005406000,24005
240054060003001,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,24005406000,24005
240054060003004,23,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,7,10,6,24005406000,24005
240054060003005,13,9,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,4,7,24005406000,24005
240054060003008,18,0,0,0,0,0,0,0,1,0,0,0,2,0,6,9,0,0,0,0,0,2,8,8,24005406000,24005
240054060003011,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24005406000,24005
240054060003013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24005406000,24005
240054060003015,7,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,4,1,24005406000,24005
240054060003016,8,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,3,24005406000,24005
240054060003017,95,0,0,0,0,71,0,16,0,0,0,0,0,0,0,3,0,0,0,5,0,7,51,37,24005406000,24005
240054060003018,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,24005406000,24005
240054060003022,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,8,17,6,24005406000,24005
240054060004002,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,20,0,0,0,0,7,11,5,24005406000,24005
240054060004003,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,2,0,2,2,4,24005406000,24005
240054060004004,5,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,4,24005406000,24005
240054060004006,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24005406000,24005
240054060004007,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,24005406000,24005
240054060004008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24005406000,24005
240054060004009,13,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,3,8,24005406000,24005
240054060004010,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,24005406000,24005
240054060004013,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,24005406000,24005
240054060004014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24005406000,24005
240054070011001,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,24005407001,24005
240054070011002,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,24005407001,24005
240054070011010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,24005407001,24005
240054070011011,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24005407001,24005
240054070011012,24,0,0,0,4,0,0,0,3,1,0,0,4,0,12,0,0,0,0,0,0,2,9,13,24005407001,24005
240054070011014,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24005407001,24005
240054070011019,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,2,9,5,24005407001,24005
240054070011020,12,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,1,4,7,24005407001,24005
240054070011021,24,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,6,13,24005407001,24005
240054070012000,4,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,24005407001,24005
240054070012003,9,0,0,0,0,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,5,3,1,24005407001,24005
240054070012005,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24005407001,24005
240054070012006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24005407001,24005
240054070012007,122,0,0,0,7,0,0,8,0,0,0,0,0,0,0,72,7,0,28,0,0,29,39,54,24005407001,24005
240054070012010,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24005407001,24005
240054070012011,11,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,5,0,0,0,6,1,4,24005407001,24005
240054070012013,15,0,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,7,1,24005407001,24005
240054070012015,17,0,0,0,4,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,7,2,24005407001,24005
240054070012017,122,0,0,0,16,0,10,24,0,25,5,8,1,0,8,0,13,0,0,12,0,21,38,63,24005407001,24005
240054070012018,11,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,4,3,4,24005407001,24005
240054070012019,167,0,0,0,0,0,0,14,10,1,13,0,37,0,0,0,67,0,8,17,0,48,80,39,24005407001,24005
240054070012020,183,0,0,0,0,0,0,104,0,0,10,0,11,0,0,0,36,0,18,4,0,90,55,38,24005407001,24005
240054070012023,31,0,0,0,0,0,0,1,2,0,1,0,10,0,0,0,13,0,3,1,0,15,9,7,24005407001,24005
240054070012026,5,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4,0,24005407001,24005
240054070021002,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24005407002,24005
240054070021006,134,0,0,0,2,19,0,0,0,0,7,0,0,0,5,0,68,0,33,0,0,34,62,38,24005407002,24005
240054070021008,26,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,1,0,7,13,6,24005407002,24005
240054070021009,47,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0,27,0,13,0,0,14,18,15,24005407002,24005
240054070021010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24005407002,24005
240054070021011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24005407002,24005
240054070021013,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,3,2,24005407002,24005
240054070021014,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,23,0,8,0,0,4,15,15,24005407002,24005
240054070021015,117,0,0,0,0,0,0,1,0,0,0,0,13,0,0,94,5,0,0,4,0,21,22,74,24005407002,24005
240054070021016,39,0,0,0,10,0,0,0,0,0,19,0,0,0,8,0,0,0,2,0,0,9,17,13,24005407002,24005
240054070021018,33,5,0,0,12,0,0,0,0,3,0,0,3,0,0,0,7,3,0,0,0,8,13,12,24005407002,24005
240054070021019,16,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,9,1,6,24005407002,24005
240054070022000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,3,0,24005407002,24005
240054070022001,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24005407002,24005
240054070022004,18,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,7,24005407002,24005
240054070022005,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,24005407002,24005
240054070022008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,24005407002,24005
240054070022014,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,4,24005407002,24005
240054070022016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,24005407002,24005
240054070022017,4,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,2,24005407002,24005
240054070022019,11,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,4,0,24005407002,24005
240054070022021,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,2,24005407002,24005
240054070022022,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,24005407002,24005
240054070022028,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24005407002,24005
240054070022029,58,0,0,0,4,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,9,35,14,24005407002,24005
240054070022031,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,8,24005407002,24005
240054070022035,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,4,11,24005407002,24005
240054070022039,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,24005407002,24005
240054070022042,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24005407002,24005
240054070022046,26,0,0,0,0,6,0,0,0,0,0,0,0,0,13,0,1,0,0,6,0,7,8,11,24005407002,24005
240054070022050,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,2,5,1,24005407002,24005
240054070022055,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,7,2,24005407002,24005
240054070022056,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,24005407002,24005
240054070022058,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,9,24005407002,24005
240054070022059,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24005407002,24005
240054070022063,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,10,0,9,12,18,24005407002,24005
240054070022066,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24005407002,24005
240054070023002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24005407002,24005
240054070023003,110,0,0,0,87,0,0,0,0,0,0,0,1,0,8,0,13,0,0,1,0,24,48,38,24005407002,24005
240054070023006,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,24005407002,24005
240054070023007,13,0,0,0,2,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,4,24005407002,24005
240054070023008,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24005407002,24005
240054070023009,7,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,24005407002,24005
240054070023010,50,0,0,0,23,0,1,0,0,0,0,0,3,0,0,0,4,5,0,14,0,8,23,19,24005407002,24005
240054070023011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24005407002,24005
240054070023013,23,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,5,0,0,3,0,1,12,10,24005407002,24005
240054070023016,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,24005407002,24005
240054070023017,7,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,3,2,24005407002,24005
240054070023018,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,5,13,2,24005407002,24005
240054070023021,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24005407002,24005
240054070023025,9,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,24005407002,24005
240054070023026,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24005407002,24005
240054070023027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,24005407002,24005
240054081001000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24005408100,24005
240054081001001,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24005408100,24005
240054081001005,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24005408100,24005
240054081001006,145,0,0,0,0,0,8,0,0,0,0,0,0,0,0,136,0,0,0,1,0,23,27,95,24005408100,24005
240054081001007,25,0,0,0,0,0,2,0,0,0,0,0,23,0,0,0,0,0,0,0,0,3,6,16,24005408100,24005
240054081001008,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,2,0,2,24005408100,24005
240054081001010,15,0,0,0,0,0,2,0,4,0,0,0,0,0,3,0,0,0,0,6,0,3,7,5,24005408100,24005
240054081001011,82,0,0,0,65,0,0,0,0,0,0,0,0,1,0,0,12,0,4,0,0,32,46,4,24005408100,24005
240054081001012,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,2,7,4,24005408100,24005
240054081002000,21,0,0,0,4,0,0,0,0,0,3,0,0,0,12,0,2,0,0,0,0,3,9,9,24005408100,24005
240054081002001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,24005408100,24005
240054081002005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,24005408100,24005
240054081002007,13,0,0,0,4,0,2,2,0,0,0,0,1,0,3,0,0,0,0,1,0,2,7,4,24005408100,24005
240054081002008,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24005408100,24005
240054081003000,54,0,0,0,0,0,0,3,0,0,0,8,3,0,1,0,0,0,38,1,0,22,19,13,24005408100,24005
240054081003001,12,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,5,1,0,0,6,6,24005408100,24005
240054081003002,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,2,4,24005408100,24005
240054081003006,5179,0,0,0,275,6,241,5,526,0,613,778,1896,287,192,0,222,2,23,112,1,317,931,3931,24005408100,24005
240054081003007,98,0,0,0,0,0,0,17,0,0,6,0,0,0,5,0,38,0,6,26,0,30,38,30,24005408100,24005
240054081003008,7,0,0,0,0,0,0,0,2,0,0,1,3,0,1,0,0,0,0,0,0,1,1,5,24005408100,24005
240054081003009,871,0,0,0,375,189,30,0,0,0,0,0,49,0,56,0,33,115,0,24,0,133,196,542,24005408100,24005
240054081003011,1812,0,0,0,0,1533,120,0,0,0,0,15,8,0,73,0,54,0,9,0,0,69,214,1529,24005408100,24005
240054081003012,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24005408100,24005
240054081003017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24005408100,24005
240054081003022,270,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,259,1,0,8,0,85,120,65,24005408100,24005
240054081003024,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,2,24005408100,24005
240054081003028,15,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,6,0,3,0,3,7,5,24005408100,24005
240054082001000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,24005408200,24005
240054082001006,37,10,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,18,3,16,24005408200,24005
240054082001007,6,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,2,1,3,24005408200,24005
240054082001008,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,24005408200,24005
240054082001009,61,0,0,0,0,0,0,0,0,0,6,0,23,0,15,1,0,0,0,16,0,6,30,25,24005408200,24005
240054082001013,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,6,11,24005408200,24005
240054082001014,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,24005408200,24005
240054082001016,48,0,0,0,0,0,0,15,0,0,0,0,0,0,20,1,0,12,0,0,0,14,27,7,24005408200,24005
240054082001017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,24005408200,24005
240054082001018,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,63,0,0,0,17,24,24,24005408200,24005
240054082002001,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,24005408200,24005
240054082002002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24005408200,24005
240054082002004,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,8,5,4,24005408200,24005
240054082002005,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,24005408200,24005
240054082002006,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,0,24005408200,24005
240054082002008,16,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,6,24005408200,24005
240054082002010,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,2,3,24005408200,24005
240054082002011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,24005408200,24005
240054082002012,5,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,24005408200,24005
240054082002013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24005408200,24005
240054082002016,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,1,2,24005408200,24005
240054083021000,217,0,0,0,0,0,1,0,0,0,27,1,1,0,5,0,178,0,0,4,0,9,21,187,24005408302,24005
240054083021002,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,25,18,79,24005408302,24005
240054083021003,14,0,0,0,0,0,1,0,0,0,2,1,8,0,0,0,2,0,0,0,0,2,3,9,24005408302,24005
240054083021004,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24005408302,24005
240054083021005,92,0,0,0,0,0,0,0,0,0,8,12,0,0,0,72,0,0,0,0,0,7,52,33,24005408302,24005
240054083022000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,2,4,24005408302,24005
240054083022001,21,0,0,0,0,1,0,9,0,0,1,0,0,0,0,3,0,0,6,1,0,9,10,2,24005408302,24005
240054083022002,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,5,9,7,24005408302,24005
240054083022003,204,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,26,160,0,6,0,80,58,66,24005408302,24005
240054083022004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,24005408302,24005
240054083022005,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,3,0,12,13,4,24005408302,24005
240054083031000,21,0,0,0,0,0,1,4,0,0,0,0,3,0,10,0,0,0,0,3,0,3,5,13,24005408303,24005
240054083031003,32,0,0,0,8,0,2,0,0,0,0,0,17,0,0,0,1,0,0,4,0,6,8,18,24005408303,24005
240054083031004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24005408303,24005
240054083031005,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,24005408303,24005
240054083031011,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,2,4,24005408303,24005
240054083032000,10,2,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,4,3,3,24005408303,24005
240054083032001,6,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,24005408303,24005
240054083032002,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,24005408303,24005
